item_id,recommend,sentiment_analysis,year,developer
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
48190,True,2,2014,Ubisoft Montreal
107410,True,2,2014,Bohemia Interactive
359800,True,2,2015,Reiza Studios
346900,True,2,2015,Hyper Hippo Games
4000,True,2,2014,Facepunch Studios
262410,True,2,2014,Noble Empire Corp.
4000,True,2,2013,Facepunch Studios
440,True,2,2013,Valve
218620,True,2,2014,
6060,True,2,2014,Pandemic Studios
12210,True,2,2014,
22380,True,2,2013,Obsidian Entertainment
236430,True,2,2014,"FromSoftware, Inc"
570,True,2,2013,
318430,True,2,2015,"Tomi Maarela,Elias Viglione"
377160,True,2,2015,Bethesda Game Studios
303210,True,2,2015,Everything Unlimited Ltd.
304930,True,2,2014,Smartly Dressed Games
440,True,2,2015,Valve
91700,True,2,2014,Streum On Studio
383980,True,2,2023,Dan Fornace
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
224540,True,2,2014,Jagex Limited
213850,True,2,2013,Stainless Games
730,True,2,2014,Valve
221640,True,2,2014,Terry Cavanagh
302510,True,2,2023,Crytek
24740,True,2,2014,Criterion Games
220200,True,2,2014,Squad
317400,True,2,2023,Prism Game Studios Ltd.
208200,True,2,2015,id Software
219890,True,2,2023,Alexander Bruce
222880,True,2,2015,New World Interactive
236390,True,2,2014,
242860,True,2,2015,"M2H,Blackmill Games"
378648,True,2,2023,
207610,True,2,2015,Telltale Games
72850,True,2,2015,
209370,True,2,2014,Love Conquers All Games
235460,True,2,2014,PlatinumGames
304240,True,2,2023,"CAPCOM Co., Ltd."
264610,True,2,2015,OVERKILL - a Starbreeze Studio.
252950,True,2,2015,"Psyonix, Inc."
265630,True,2,2015,Fistful of Frags Team
730,True,2,2014,Valve
368230,True,2,2023,"Noio,Licorice"
335240,True,2,2015,Atelier 801
218230,True,2,2014,Daybreak Game Company
239140,True,2,2015,Techland
63380,True,2,2014,Rebellion
440,True,2,2023,Valve
9480,True,2,2015,Volition
72850,True,2,2014,
349040,True,2,2023,CyberConnect2 Co. Ltd.
570,True,2,2013,
245550,True,2,2015,
248570,True,2,2014,Nabi Studios
35720,True,2,2014,Frozenbyte
440,True,2,2013,Valve
33930,True,2,2013,Bohemia Interactive
391540,True,2,2023,tobyfox
417860,True,2,2015,Kyle Seeley
274900,True,2,2015,JForce Games
270550,True,2,2014,Awesome Games Studio
211820,True,2,2014,Chucklefish
334040,True,2,2023,
104900,True,2,2014,"Trek Industries, Inc"
440,True,2,2014,Valve
105600,True,2,2012,Re-Logic
44350,True,2,2014,"Codemasters Racing,Feral Interactive (Mac)"
72850,True,2,2013,
220,True,2,2011,Valve
413150,True,2,2023,ConcernedApe
304930,True,2,2015,Smartly Dressed Games
214560,True,2,2014,Klei Entertainment
72850,True,2,2014,
200260,True,2,2015,"Rocksteady Studios,Feral Interactive (Mac)"
313372,True,2,2015,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
316410,True,2,2015,
283080,True,2,2015,PestoForce
280040,True,2,2015,Lost Decade Games
730,True,2,2015,Valve
346120,True,2,2015,Spasman Games
250900,True,2,2023,"Nicalis, Inc."
362890,True,2,2015,Crowbar Collective
31290,True,2,2015,Telltale Games
730,True,2,2014,Valve
239350,True,2,2023,
221640,True,2,2015,Terry Cavanagh
620,True,2,2014,Valve
35450,True,2,2011,Tripwire Interactive
113400,True,2,2015,Reloaded Productions
317360,True,2,2015,Double Action Factory
218680,True,2,2014,5th Cell Media
211420,True,2,2014,FromSoftware
218410,True,2,2014,"Level Up Labs, LLC"
3830,True,2,2013,Double Fine Productions
206190,True,2,2013,Suspicious Developments
232090,True,2,2015,Tripwire Interactive
242760,True,2,2023,Endnight Games Ltd
379720,True,2,2023,id Software
368230,True,2,2023,"Noio,Licorice"
235600,True,2,2023,Ubisoft Toronto
274190,True,2,2023,Free Lives
264710,True,2,2023,
245620,True,2,2023,Haemimont Games
275850,True,2,2023,Hello Games
440,True,2,2011,Valve
220240,True,2,2014,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
8190,True,2,2013,Avalanche Studios
451000,True,2,2023,Josh Koenig (Slashandz)
304930,True,2,2015,Smartly Dressed Games
440,True,2,2023,Valve
238010,True,2,2014,"Eidos Montreal,Feral Interactive (Mac)"
333930,True,2,2015,Splash Damage
107100,True,2,2013,Supergiant Games
239140,True,2,2015,Techland
281990,True,2,2023,Paradox Development Studio
730,True,2,2023,Valve
221260,True,2,2014,Tomorrow Corporation
209060,True,2,2023,"Dejobaan Games, LLC"
730,True,2,2015,Valve
570,True,2,2012,
221100,True,2,2014,Bohemia Interactive
730,True,2,2014,Valve
221260,True,2,2013,Tomorrow Corporation
35720,True,2,2013,Frozenbyte
218620,True,2,2014,
409710,True,2,2023,"2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)"
4000,True,2,2014,Facepunch Studios
242880,True,2,2023,Big Robot Ltd
221100,True,2,2014,Bohemia Interactive
242860,True,2,2015,"M2H,Blackmill Games"
24240,True,2,2014,OVERKILL Software
107410,True,2,2014,Bohemia Interactive
206190,True,2,2014,Suspicious Developments
332800,True,2,2014,Scott Cawthon
310380,True,2,2015,Edge Case Games Ltd.
67370,True,2,2015,Digital Extremes
292030,True,2,2023,
730,True,2,2015,Valve
271590,True,2,2015,Rockstar North
48700,True,2,2013,TaleWorlds Entertainment
35450,True,2,2013,Tripwire Interactive
4000,True,2,2013,Facepunch Studios
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
209650,True,2,2015,"Sledgehammer Games,Raven Software"
9900,True,2,2014,Cryptic Studios
247080,True,2,2015,Brace Yourself Games
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
252490,True,2,2014,Facepunch Studios
211820,True,2,2013,Chucklefish
263280,True,2,2014,Oovee® Game Studios
271360,True,2,2015,"Fancy Bytes, Reactor"
221100,True,2,2013,Bohemia Interactive
270880,True,2,2023,SCS Software
242920,True,2,2014,Shining Rock Software LLC
215470,True,2,2012,Lukewarm Media
24960,True,2,2014,DICE
202170,True,2,2013,United Front Games
240,True,2,2013,Valve
213670,True,2,2023,Obsidian Entertainment
248570,True,2,2023,Nabi Studios
322170,True,2,2023,RobTop Games
242680,True,2,2023,Vlambeer
440,True,2,2014,Valve
377160,True,2,2015,Bethesda Game Studios
232090,True,2,2015,Tripwire Interactive
630,True,2,2015,Valve
252490,True,2,2015,Facepunch Studios
238960,True,2,2015,
105600,True,2,2014,Re-Logic
440,True,2,2014,Valve
344040,True,2,2015,Lord Kres
65300,True,2,2023,Hitbox Team
327890,True,2,2023,Bossa Studios
221910,True,2,2015,Galactic Cafe
271290,True,2,2014,
244850,True,2,2015,
730,True,2,2013,Valve
730,True,2,2014,Valve
113400,True,2,2015,Reloaded Productions
279420,True,2,2014,"World-Loom,Nitreal"
4760,True,2,2012,The Creative Assembly
255710,True,2,2015,Colossal Order Ltd.
241600,True,2,2015,Cellar Door Games
22330,True,2,2015,Bethesda Game Studios
322330,True,2,2015,Klei Entertainment
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
259080,True,2,2015,Avalanche Studios
440,True,2,2013,Valve
230410,True,2,2014,Digital Extremes
291550,True,2,2015,Blue Mammoth Games
360730,True,2,2015,Red Team Games
72850,True,2,2014,
236850,True,2,2014,Paradox Development Studio
325610,True,2,2015,Creative Assembly
377160,True,2,2023,Bethesda Game Studios
17470,True,2,2014,EA Redwood Shores
24740,True,2,2014,Criterion Games
57690,True,2,2023,Haemimont Games
323370,True,2,2015,"Bluehole, Inc."
238460,True,2,2014,The Behemoth
218620,True,2,2013,
330830,True,2,2023,Telltale Games
440,True,2,2014,Valve
236870,True,2,2023,"IO Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)"
19900,True,2,2014,Ubisoft Montreal
204300,True,2,2014,Ronimo Games
550,True,2,2014,Valve
72850,True,2,2013,
235800,True,2,2023,Dylan Fitterer
260230,True,2,2023,Ubisoft Montpellier
207610,True,2,2014,Telltale Games
207080,True,2,2014,BlinkWorks Media
219150,True,2,2014,Dennaton Games
220,True,2,2014,Valve
221640,True,2,2014,Terry Cavanagh
730,True,2,2013,Valve
417461,True,2,2023,Ubisoft Montreal
8930,True,2,2015,"Firaxis Games,Aspyr (Mac, Linux)"
404480,True,2,2015,Team Eleven Eleven
346010,True,2,2015,Spiderling Studios
8870,True,2,2015,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
7670,True,2,2015,"2K Boston,2K Australia"
214933,True,2,2015,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
233450,True,2,2014,Introversion Software
252250,True,2,2023,Simon Roth
48705,True,2,2014,"TaleWorlds Entertainment,Flying Squirrel Entertainment"
271590,True,2,2015,Rockstar North
12200,True,2,2014,Rockstar New England
7670,True,2,2023,"2K Boston,2K Australia"
358960,True,2,2015,"Finji,Kittehface Software"
303800,True,2,2015,"CD PROJEKT RED,Can Explode"
282440,True,2,2015,id Software
50300,True,2,2015,Yager Development
50130,True,2,2015,"2K Czech,Feral Interactive (Mac)"
72850,True,2,2013,
240,True,2,2013,Valve
35450,True,2,2013,Tripwire Interactive
224260,True,2,2013,No More Room in Hell Team
4920,True,2,2013,Unknown Worlds Entertainment
550,True,2,2013,Valve
1250,True,2,2013,Tripwire Interactive
8190,True,2,2013,Avalanche Studios
230410,True,2,2013,Digital Extremes
72850,True,2,2013,
211820,True,2,2014,Chucklefish
219740,True,2,2014,
322520,True,2,2015,"KOEI TECMO GAMES CO., LTD."
440,True,2,2015,Valve
437220,True,2,2023,
236390,True,2,2014,
570,True,2,2015,
275850,True,2,2023,Hello Games
311560,True,2,2023,"Ubisoft Sofia,Ubisoft Kiev"
242050,True,2,2023,Ubisoft Montreal
242760,True,2,2015,Endnight Games Ltd
207610,True,2,2013,Telltale Games
202170,True,2,2013,United Front Games
247020,True,2,2014,Vertigo Gaming Inc.
203770,True,2,2023,Paradox Development Studio
440,True,2,2013,Valve
200210,True,2,2014,Wild Shadow Studios
218620,True,2,2014,
417860,True,2,2023,Kyle Seeley
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
211820,True,2,2023,Chucklefish
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
224540,True,2,2013,Jagex Limited
4000,True,2,2014,Facepunch Studios
440,True,2,2014,Valve
271590,True,2,2015,Rockstar North
72850,True,2,2023,
205100,True,2,2014,Arkane Studios
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
222900,True,2,2015,
374570,True,2,2015,
730,True,2,2015,Valve
730,True,2,2014,Valve
358150,True,2,2015,"Lion Game Lion,OVERKILL - a Starbreeze Studio."
730,True,2,2023,Valve
282440,True,2,2015,id Software
225840,True,2,2023,Sven Co-op Team
107410,True,2,2014,Bohemia Interactive
730,True,2,2015,Valve
113200,True,2,2014,Edmund McMillen and Florian Himsl
105450,True,2,2015,Ensemble Studios
9480,True,2,2015,Volition
230410,True,2,2014,Digital Extremes
550,True,2,2014,Valve
251150,True,2,2015,Nihon Falcom
236090,True,2,2014,Humble Hearts LLC
239030,True,2,2013,3909
243470,True,2,2023,Ubisoft
239030,True,2,2023,3909
252490,True,2,2015,Facepunch Studios
2600,True,2,2012,Troika Games
382050,True,2,2023,Flying Helmet Games
98200,True,2,2014,Mode 7
218230,True,2,2014,Daybreak Game Company
382050,True,2,2023,Flying Helmet Games
98200,True,2,2014,Mode 7
218230,True,2,2014,Daybreak Game Company
208090,True,2,2014,Edge of Reality
730,True,2,2023,Valve
222880,True,2,2015,New World Interactive
49520,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)"
252950,True,2,2015,"Psyonix, Inc."
251570,True,2,2023,
311210,True,2,2015,Treyarch
220,True,2,2014,Valve
237110,True,2,2014,"NetherRealm Studios,High Voltage Software"
236390,True,2,2014,
570,True,2,2014,
630,True,2,2012,Valve
400,True,2,2011,Valve
730,True,2,2015,Valve
244850,True,2,2014,
9420,True,2,2014,Gas Powered Games
204360,True,2,2014,The Behemoth
218620,True,2,2015,
289650,True,2,2014,Ubisoft
224480,True,2,2014,Young Horses
377160,True,2,2015,Bethesda Game Studios
440,True,2,2013,Valve
211820,True,2,2014,Chucklefish
233250,True,2,2013,
209670,True,2,2014,Data Realms
214950,True,2,2013,Creative Assembly
227860,True,2,2013,Sauropod Studio
231430,True,2,2013,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
236390,True,2,2014,
227940,True,2,2015,Reto-Moto
245550,True,2,2014,
256290,True,2,2014,Ubisoft Montréal
250600,True,2,2015,Krillbite Studio
4000,True,2,2015,Facepunch Studios
203160,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
238430,True,2,2014,"Monochrome, Inc"
252490,True,2,2014,Facepunch Studios
4000,True,2,2013,Facepunch Studios
271590,True,2,2023,Rockstar North
4000,True,2,2012,Facepunch Studios
248570,True,2,2015,Nabi Studios
304050,True,2,2015,Trion Worlds
270550,True,2,2014,Awesome Games Studio
207140,True,2,2013,DoubleDutch Games
242860,True,2,2013,"M2H,Blackmill Games"
10090,True,2,2013,Treyarch
4000,True,2,2014,Facepunch Studios
380600,True,2,2015,Fishing Planet LLC
730,True,2,2014,Valve
247080,True,2,2015,Brace Yourself Games
19900,True,2,2014,Ubisoft Montreal
237930,True,2,2015,Supergiant Games
239350,True,2,2013,
224600,True,2,2014,"Trion Worlds, Inc."
204450,True,2,2023,Techland
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
63380,True,2,2013,Rebellion
17710,True,2,2013,"GameConnect,InterWave Studios"
34330,True,2,2023,
55150,True,2,2013,Relic
276810,True,2,2023,Rogue Factor
252950,True,2,2023,"Psyonix, Inc."
200510,True,2,2015,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
203850,True,2,2012,
96100,True,2,2014,Paul Fisch
286340,True,2,2015,Farsky Interactive
4000,True,2,2014,Facepunch Studios
347160,True,2,2023,
242680,True,2,2015,Vlambeer
227160,True,2,2023,Badland Studio
730,True,2,2023,Valve
306020,True,2,2015,Ninja Kiwi
208090,True,2,2014,Edge of Reality
211820,True,2,2013,Chucklefish
218620,True,2,2014,
730,True,2,2014,Valve
225840,True,2,2023,Sven Co-op Team
218230,True,2,2014,Daybreak Game Company
282440,True,2,2014,id Software
212070,True,2,2013,Star Gem Inc.
4000,True,2,2015,Facepunch Studios
218620,True,2,2015,
440,True,2,2014,Valve
235540,True,2,2023,Fatshark
22000,True,2,2013,2D BOY
440,True,2,2014,Valve
271590,True,2,2015,Rockstar North
440,True,2,2014,Valve
299360,True,2,2015,"Jagex,Artplant"
338170,True,2,2015,Lino Slahuschek
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
105600,True,2,2013,Re-Logic
570,True,2,2014,
236390,True,2,2015,
218620,True,2,2014,
400,True,2,2014,Valve
244850,True,2,2014,
620,True,2,2014,Valve
200510,True,2,2023,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
50300,True,2,2014,Yager Development
440,True,2,2013,Valve
8400,True,2,2014,Bizarre Creations
222900,True,2,2014,
42910,True,2,2014,Arrowhead Game Studios
214950,True,2,2014,Creative Assembly
570,True,2,2023,
570,True,2,2014,
218230,True,2,2014,Daybreak Game Company
105600,True,2,2015,Re-Logic
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
252490,True,2,2014,Facepunch Studios
33930,True,2,2015,Bohemia Interactive
377160,True,2,2023,Bethesda Game Studios
109600,True,2,2014,Cryptic Studios
318530,True,2,2015,Grynsoft
244930,True,2,2023,Poppermost Productions
221100,True,2,2014,Bohemia Interactive
364360,True,2,2023,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
241540,True,2,2014,Undead Labs
24200,True,2,2014,Daybreak Game Company
440,True,2,2014,Valve
550,True,2,2013,Valve
550,True,2,2013,Valve
243870,True,2,2015,
304930,True,2,2015,Smartly Dressed Games
24960,True,2,2015,DICE
50650,True,2,2015,
240,True,2,2015,Valve
278080,True,2,2015,"KOEI TECMO GAMES CO., LTD."
4580,True,2,2015,Relic Entertainment
55230,True,2,2015,Volition
206420,True,2,2015,Deep Silver Volition
49520,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)"
440,True,2,2015,Valve
207610,True,2,2014,Telltale Games
209000,True,2,2014,"WB Games Montreal,Splash Damage"
269170,True,2,2023,
4000,True,2,2013,Facepunch Studios
304410,True,2,2015,Matthew Brown
28000,True,2,2014,IO Interactive
440,True,2,2014,Valve
207610,True,2,2023,Telltale Games
200510,True,2,2013,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
15700,True,2,2014,Oddworld Inhabitants
315600,True,2,2015,Razorworks
1250,True,2,2014,Tripwire Interactive
6060,True,2,2014,Pandemic Studios
239820,True,2,2014,Greenheart Games
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
10500,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
10180,True,2,2013,"Infinity Ward,Aspyr (Mac)"
1250,True,2,2014,Tripwire Interactive
6060,True,2,2014,Pandemic Studios
239820,True,2,2014,Greenheart Games
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
10500,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
10180,True,2,2013,"Infinity Ward,Aspyr (Mac)"
7200,True,2,2014,Nadeo
244210,True,2,2014,
4000,True,2,2014,Facepunch Studios
373180,True,2,2015,Hello There AB
374570,True,2,2015,
33440,True,2,2013,
252490,True,2,2014,Facepunch Studios
440,True,2,2015,Valve
322170,True,2,2015,RobTop Games
72850,True,2,2015,
270550,True,2,2015,Awesome Games Studio
255710,True,2,2015,Colossal Order Ltd.
218620,True,2,2015,
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
221100,True,2,2014,Bohemia Interactive
105450,True,2,2023,Ensemble Studios
266840,True,2,2023,
730,True,2,2023,Valve
209080,True,2,2015,Muse Games
730,True,2,2015,Valve
295110,True,2,2015,
275850,True,2,2023,Hello Games
230410,True,2,2023,Digital Extremes
211820,True,2,2023,Chucklefish
221910,True,2,2014,Galactic Cafe
10680,True,2,2023,Rebellion
214950,True,2,2013,Creative Assembly
209060,True,2,2014,"Dejobaan Games, LLC"
218620,True,2,2023,
299460,True,2,2015,Fabio Ferrara
281990,True,2,2023,Paradox Development Studio
2400,True,2,2015,Outerlight Ltd.
730,True,2,2015,Valve
270490,True,2,2023,Tin Man Games
234710,True,2,2023,Telltale Games
335300,True,2,2015,"FromSoftware, Inc"
391540,True,2,2015,tobyfox
294860,True,2,2015,SEGA
440,True,2,2013,Valve
274170,True,2,2015,Dennaton Games
219150,True,2,2013,Dennaton Games
240,True,2,2013,Valve
7670,True,2,2013,"2K Boston,2K Australia"
220,True,2,2013,Valve
322170,True,2,2015,RobTop Games
375950,True,2,2015,Ice Water Games
200260,True,2,2014,"Rocksteady Studios,Feral Interactive (Mac)"
354640,True,2,2015,Blue Byte
730,True,2,2014,Valve
386360,True,2,2015,Hi-Rez Studios
105600,True,2,2014,Re-Logic
261180,True,2,2023,Team Reptile
231160,True,2,2014,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
222730,True,2,2013,Abbey Games
238960,True,2,2015,
291550,True,2,2015,Blue Mammoth Games
730,True,2,2015,Valve
221380,True,2,2014,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
203140,True,2,2013,"Io-Interactive A/S,Feral Interactive (Mac)"
226980,True,2,2013,
49600,True,2,2013,Cold Beam Games
310560,True,2,2015,
322330,True,2,2015,Klei Entertainment
42680,True,2,2014,
218620,True,2,2013,
386360,True,2,2023,Hi-Rez Studios
218620,True,2,2014,
440,True,2,2014,Valve
322330,True,2,2015,Klei Entertainment
1840,True,2,2014,Valve
218060,True,2,2014,Gaijin Games
620,True,2,2014,Valve
550,True,2,2014,Valve
220,True,2,2014,Valve
304930,True,2,2014,Smartly Dressed Games
56400,True,2,2014,
96400,True,2,2012,
301520,True,2,2014,Freejam
322330,True,2,2023,Klei Entertainment
105600,True,2,2015,Re-Logic
322330,True,2,2023,Klei Entertainment
105600,True,2,2015,Re-Logic
239820,True,2,2014,Greenheart Games
440,True,2,2014,Valve
218620,True,2,2014,
218230,True,2,2014,Daybreak Game Company
236870,True,2,2023,"IO Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)"
8930,True,2,2013,"Firaxis Games,Aspyr (Mac, Linux)"
202170,True,2,2013,United Front Games
105600,True,2,2013,Re-Logic
12900,True,2,2011,Dylan Fitterer
241640,True,2,2013,
440,True,2,2012,Valve
222880,True,2,2015,New World Interactive
233130,True,2,2015,Flying Wild Hog
440,True,2,2014,Valve
12900,True,2,2011,Dylan Fitterer
319630,True,2,2023,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
366660,True,2,2015,OVERKILL - a Starbreeze Studio.
367670,True,2,2023,Koga Tech Limited
41700,True,2,2013,GSC Game World
